Probe,Gene Name,Model Count,Minimum Value,Maximum Value
ENSG00000102309,PIN4,,,
ENSG00000102313,ITIH6,,,
ENSG00000102316,MAGED2,,,
ENSG00000102317,RBM3,,,
ENSG00000102349,KLF8,,,
ENSG00000102359,SRPX2,,,
ENSG00000102362,SYTL4,,,
ENSG00000102383,ZDHHC15,,,
ENSG00000102384,CENPI,,,
ENSG00000102393,GLA,,,
ENSG00000102401,ARMCX3,,,
ENSG00000102409,BEX4,,,
ENSG00000104205,SGK3,,,
ENSG00000104213,PDGFRL,,,
ENSG00000104218,CSPP1,,,
ENSG00000104219,ZDHHC2,,,
ENSG00000104221,BRF2,,,
ENSG00000104231,ZFAND1,,,
ENSG00000104267,CA2,,,
ENSG00000104290,FZD3,,,
ENSG00000104313,EYA1,,,
ENSG00000104320,NBN,,,
ENSG00000104321,TRPA1,,,
ENSG00000104324,CPQ,,,
ENSG00000104331,BPNT2,,,
ENSG00000104332,SFRP1,,,
ENSG00000104341,LAPTM4B,,,
ENSG00000104343,UBE2W,,,
ENSG00000104356,POP1,,,
ENSG00000104361,NIPAL2,,,
ENSG00000104368,PLAT,,,
ENSG00000104369,JPH1,,,
ENSG00000104375,STK3,,,
ENSG00000104381,GDAP1,,,
ENSG00000104408,EIF3E,,,
ENSG00000104412,EMC2,,,
ENSG00000104413,ESRP1,,,
ENSG00000104415,CCN4,,,
ENSG00000104419,NDRG1,,,
ENSG00000104427,ZC2HC1A,,,
ENSG00000104432,IL7,,,
ENSG00000104435,STMN2,,,
ENSG00000104447,TRPS1,,,
ENSG00000104450,SPAG1,,,
ENSG00000104472,CHRAC1,,,
ENSG00000104490,NCALD,,,
ENSG00000104497,SNX16,,,
ENSG00000104518,GSDMD,,,
ENSG00000104522,GFUS,,,
ENSG00000104524,PYCR3,,,
ENSG00000104529,EEF1D,,,
ENSG00000104611,SH2D4A,,,
ENSG00000104635,SLC39A14,,,
ENSG00000104660,LEPROTL1,,,
ENSG00000104671,DCTN6,,,
ENSG00000104679,R3HCC1,,,
ENSG00000104687,GSR,,,
ENSG00000104689,TNFRSF10A,,,
ENSG00000104714,ERICH1,,,
ENSG00000104723,TUSC3,,,
ENSG00000104728,ARHGEF10,,,
ENSG00000104738,MCM4,,,
ENSG00000104756,KCTD9,,,
ENSG00000104763,ASAH1,,,
ENSG00000104765,BNIP3L,,,
ENSG00000104805,NUCB1,,,
ENSG00000104812,GYS1,,,
ENSG00000104852,SNRNP70,,,
ENSG00000104870,FCGRT,,,
ENSG00000104894,CD37,,,
ENSG00000104946,TBC1D17,,,
ENSG00000104951,IL4I1,,,
ENSG00000104960,PTOV1,,,
ENSG00000104972,LILRB1,,,
ENSG00000104973,MED25,,,
ENSG00000105048,TNNT1,,,
ENSG00000105063,PPP6R1,,,
ENSG00000105339,DENND3,,,
ENSG00000105357,MYH14,,,
ENSG00000105366,SIGLEC8,,,
ENSG00000105374,NKG7,,,
ENSG00000105379,ETFB,,,
ENSG00000105472,CLEC11A,,,
ENSG00000105497,ZNF175,,,
ENSG00000105516,DBP,,,
ENSG00000105538,RASIP1,,,
ENSG00000105552,BCAT2,,,
ENSG00000105559,PLEKHA4,,,
ENSG00000105609,LILRB5,,,
ENSG00000105619,TFPT,,,
ENSG00000105784,RUNDC3B,,,
ENSG00000105792,CFAP69,,,
ENSG00000105810,CDK6,,,
ENSG00000105819,PMPCB,,,
ENSG00000105821,DNAJC2,,,
ENSG00000105825,TFPI2,,,
ENSG00000105829,BET1,,,
ENSG00000105835,NAMPT,,,
ENSG00000105849,POLR1F,,,
ENSG00000105851,PIK3CG,,,
ENSG00000105852,PON3,,,
ENSG00000105854,PON2,,,
ENSG00000105855,ITGB8,,,
ENSG00000105865,DUS4L,,,
ENSG00000105866,SP4,,,
ENSG00000105875,WDR91,,,
ENSG00000105877,DNAH11,,,
ENSG00000105887,MTPN,,,
ENSG00000105889,STEAP1B,,,
ENSG00000105894,PTN,,,
ENSG00000105926,PALS2,,,
ENSG00000105928,GSDME,,,
ENSG00000105929,ATP6V0A4,,,
ENSG00000105948,TTC26,,,
ENSG00000105953,OGDH,,,
ENSG00000105967,TFEC,,,
ENSG00000105968,H2AZ2,,,
ENSG00000105974,CAV1,,,
ENSG00000105976,MET,,,
ENSG00000105989,WNT2,,,
ENSG00000106003,LFNG,,,
ENSG00000106009,BRAT1,,,
ENSG00000106012,IQCE,,,
ENSG00000106028,SSBP1,,,
ENSG00000106034,CPED1,,,
ENSG00000106049,HIBADH,,,
ENSG00000106052,TAX1BP1,,,
ENSG00000106066,CPVL,,,
ENSG00000106069,CHN2,,,
ENSG00000106070,GRB10,,,
ENSG00000106077,ABHD11,,,
ENSG00000106078,COBL,,,
ENSG00000106080,FKBP14,,,
ENSG00000106123,EPHB6,,,
ENSG00000106144,CASP2,,,
ENSG00000106153,CHCHD2,,,
ENSG00000106211,HSPB1,,,
ENSG00000106236,NPTX2,,,
ENSG00000106244,PDAP1,,,
ENSG00000106245,BUD31,,,
ENSG00000106258,CYP3A5,,,
ENSG00000106266,SNX8,,,
ENSG00000106268,NUDT1,,,
ENSG00000106278,PTPRZ1,,,
ENSG00000106290,TAF6,,,
ENSG00000106299,WASL,,,
ENSG00000106305,AIMP2,,,
ENSG00000106333,PCOLCE,,,
ENSG00000106344,RBM28,,,
ENSG00000106348,IMPDH1,,,
ENSG00000106351,AGFG2,,,
ENSG00000106355,LSM5,,,
ENSG00000106366,SERPINE1,,,
ENSG00000106367,AP1S1,,,
ENSG00000106392,C1GALT1,,,
ENSG00000106397,PLOD3,,,
ENSG00000106399,RPA3,,,
ENSG00000106400,ZNHIT1,,,
ENSG00000106404,CLDN15,,,
ENSG00000106415,GLCCI1,,,
ENSG00000106443,PHF14,,,
ENSG00000106460,TMEM106B,,,
ENSG00000106462,EZH2,,,
ENSG00000106477,CEP41,,,
ENSG00000106479,ZNF862,,,
ENSG00000106483,SFRP4,,,
ENSG00000106484,MEST,,,
ENSG00000106511,MEOX2,,,
ENSG00000106524,ANKMY2,,,
ENSG00000106526,ACTR3C,,,
ENSG00000106537,TSPAN13,,,
ENSG00000106538,RARRES2,,,
ENSG00000106541,AGR2,,,
ENSG00000106546,AHR,,,
ENSG00000106554,CHCHD3,,,
ENSG00000106560,GIMAP2,,,
ENSG00000106565,TMEM176B,,,
ENSG00000106571,GLI3,,,
ENSG00000106588,PSMA2,,,
ENSG00000106591,MRPL32,,,
ENSG00000106605,BLVRA,,,
ENSG00000106615,RHEB,,,
ENSG00000106617,PRKAG2,,,
ENSG00000106624,AEBP1,,,
ENSG00000106628,POLD2,,,
ENSG00000106635,BCL7B,,,
ENSG00000106636,YKT6,,,
ENSG00000106638,TBL2,,,
ENSG00000106665,CLIP2,,,
ENSG00000106683,LIMK1,,,
ENSG00000106686,SPATA6L,,,
ENSG00000106688,SLC1A1,,,
ENSG00000106689,LHX2,,,
ENSG00000106701,FSD1L,,,
ENSG00000106714,CNTNAP3,,,
ENSG00000106733,NMRK1,,,
ENSG00000106772,PRUNE2,,,
ENSG00000106780,MEGF9,,,
ENSG00000106785,TRIM14,,,
ENSG00000106789,CORO2A,,,
ENSG00000106799,TGFBR1,,,
ENSG00000106803,SEC61B,,,
ENSG00000106804,C5,,,
ENSG00000106809,OGN,,,
ENSG00000106819,ASPN,,,
ENSG00000106823,ECM2,,,
ENSG00000106829,TLE4,,,
ENSG00000106853,PTGR1,,,
ENSG00000106868,SUSD1,,,
ENSG00000106948,AKNA,,,
ENSG00000106952,TNFSF8,,,
ENSG00000106976,DNM1,,,
ENSG00000106991,ENG,,,
ENSG00000106993,CDC37L1,,,
ENSG00000107020,PLGRKT,,,
ENSG00000107077,KDM4C,,,
ENSG00000107099,DOCK8,,,
ENSG00000107104,KANK1,,,
ENSG00000107130,NCS1,,,
ENSG00000107165,TYRP1,,,
ENSG00000107175,CREB3,,,
ENSG00000107186,MPDZ,,,
ENSG00000107201,DDX58,,,
ENSG00000107223,EDF1,,,
ENSG00000107249,GLIS3,,,
ENSG00000107262,BAG1,,,
ENSG00000107263,RAPGEF1,,,
ENSG00000107281,NPDC1,,,
ENSG00000107282,APBA1,,,
ENSG00000107295,SH3GL2,,,
ENSG00000107317,PTGDS,,,
ENSG00000107331,ABCA2,,,
ENSG00000107362,ABHD17B,,,
ENSG00000108106,UBE2S,,,
ENSG00000108107,RPL28,,,
ENSG00000109133,TMEM33,,,
ENSG00000109158,GABRA4,,,
ENSG00000109182,CWH43,,,
ENSG00000109184,DCUN1D4,,,
ENSG00000109193,SULT1E1,,,
ENSG00000109255,NMU,,,
ENSG00000109265,CRACD,,,
ENSG00000109323,MANBA,,,
ENSG00000109339,MAPK10,,,
ENSG00000109390,NDUFC1,,,
ENSG00000109436,TBC1D9,,,
ENSG00000109445,ZNF330,,,
ENSG00000109452,INPP4B,,,
ENSG00000109458,GAB1,,,
ENSG00000109472,CPE,,,
ENSG00000109475,RPL34,,,
ENSG00000109501,WFS1,,,
ENSG00000109519,GRPEL1,,,
ENSG00000109534,GAR1,,,
ENSG00000109572,CLCN3,,,
ENSG00000109586,GALNT7,,,
ENSG00000109606,DHX15,,,
ENSG00000109610,SOD3,,,
ENSG00000109618,SEPSECS,,,
ENSG00000109654,TRIM2,,,
ENSG00000109667,SLC2A9,,,
ENSG00000109670,FBXW7,,,
ENSG00000109680,TBC1D19,,,
ENSG00000109685,NSD2,,,
ENSG00000109686,SH3D19,,,
ENSG00000109689,STIM2,,,
ENSG00000109736,MFSD10,,,
ENSG00000109743,BST1,,,
ENSG00000109762,SNX25,,,
ENSG00000109771,LRP2BP,,,
ENSG00000109775,UFSP2,,,
ENSG00000109787,KLF3,,,
ENSG00000109790,KLHL5,,,
ENSG00000109794,FAM149A,,,
ENSG00000109805,NCAPG,,,
ENSG00000109814,UGDH,,,
ENSG00000109819,PPARGC1A,,,
ENSG00000111799,COL12A1,,,
ENSG00000111801,BTN3A3,,,
ENSG00000111816,FRK,,,
ENSG00000111817,DSE,,,
ENSG00000111832,RWDD1,,,
ENSG00000111843,TMEM14C,,,
ENSG00000111845,PAK1IP1,,,
ENSG00000111846,GCNT2,,,
ENSG00000111850,SMIM8,,,
ENSG00000111859,NEDD9,,,
ENSG00000111860,CEP85L,,,
ENSG00000111863,ADTRP,,,
ENSG00000111875,ASF1A,,,
ENSG00000111879,FAM184A,,,
ENSG00000111885,MAN1A1,,,
ENSG00000111906,HDDC2,,,
ENSG00000111907,TPD52L1,,,
ENSG00000111911,HINT3,,,
ENSG00000111912,NCOA7,,,
ENSG00000111913,RIPOR2,,,
ENSG00000111961,SASH1,,,
ENSG00000111962,UST,,,
ENSG00000112029,FBXO5,,,
ENSG00000112033,PPARD,,,
ENSG00000112039,FANCE,,,
ENSG00000112096,SOD2,,,
ENSG00000112110,MRPL18,,,
ENSG00000112118,MCM3,,,
ENSG00000112137,PHACTR1,,,
ENSG00000112139,MDGA1,,,
ENSG00000112144,CILK1,,,
ENSG00000112149,CD83,,,
ENSG00000112159,MDN1,,,
ENSG00000112182,BACH2,,,
ENSG00000112186,CAP2,,,
ENSG00000112208,BAG2,,,
ENSG00000112210,RAB23,,,
ENSG00000112214,FHL5,,,
ENSG00000112234,FBXL4,,,
ENSG00000112237,CCNC,,,
ENSG00000112242,E2F3,,,
ENSG00000112245,PTP4A1,,,
ENSG00000112246,SIM1,,,
ENSG00000112276,BVES,,,
ENSG00000112280,COL9A1,,,
ENSG00000112282,MED23,,,
ENSG00000112290,WASF1,,,
ENSG00000112293,GPLD1,,,
ENSG00000112294,ALDH5A1,,,
ENSG00000112297,CRYBG1,,,
ENSG00000112299,VNN1,,,
ENSG00000112303,VNN2,,,
ENSG00000112305,SMAP1,,,
ENSG00000112306,RPS12,,,
ENSG00000112308,C6orf62,,,
ENSG00000112312,GMNN,,,
ENSG00000112319,EYA4,,,
ENSG00000112320,SOBP,,,
ENSG00000112333,NR2E1,,,
ENSG00000112335,SNX3,,,
ENSG00000112357,PEX7,,,
ENSG00000112378,PERP,,,
ENSG00000112379,ARFGEF3,,,
ENSG00000112394,SLC16A10,,,
ENSG00000112406,HECA,,,
ENSG00000112414,ADGRG6,,,
ENSG00000112419,PHACTR2,,,
ENSG00000112425,EPM2A,,,
ENSG00000112473,SLC39A7,,,
ENSG00000112494,UNC93A,,,
ENSG00000112514,CUTA,,,
ENSG00000112531,QKI,,,
ENSG00000112541,PDE10A,,,
ENSG00000112559,MDFI,,,
ENSG00000112561,TFEB,,,
ENSG00000112562,SMOC2,,,
ENSG00000112576,CCND3,,,
ENSG00000112578,BYSL,,,
ENSG00000112624,BICRAL,,,
ENSG00000112651,MRPL2,,,
ENSG00000112655,PTK7,,,
ENSG00000112658,SRF,,,
ENSG00000112659,CUL9,,,
ENSG00000112667,DNPH1,,,
ENSG00000112695,COX7A2,,,
ENSG00000112697,TMEM30A,,,
ENSG00000112699,GMDS,,,
ENSG00000112701,SENP6,,,
ENSG00000112715,VEGFA,,,
ENSG00000112742,TTK,,,
ENSG00000112759,SLC29A1,,,
ENSG00000112769,LAMA4,,,
ENSG00000112773,TENT5A,,,
ENSG00000112799,LY86,,,
ENSG00000112837,TBX18,,,
ENSG00000112852,PCDHB2,,,
ENSG00000112874,NUDT12,,,
ENSG00000112877,CEP72,,,
ENSG00000112893,MAN2A1,,,
ENSG00000112902,SEMA5A,,,
ENSG00000112936,C7,,,
ENSG00000112941,TENT4A,,,
ENSG00000112964,GHR,,,
ENSG00000112972,HMGCS1,,,
ENSG00000112977,DAP,,,
ENSG00000112984,KIF20A,,,
ENSG00000112992,NNT,,,
ENSG00000113013,HSPA9,,,
ENSG00000113070,HBEGF,,,
ENSG00000113083,LOX,,,
ENSG00000113088,GZMK,,,
ENSG00000113140,SPARC,,,
ENSG00000113141,IK,,,
ENSG00000113161,HMGCR,,,
ENSG00000113205,PCDHB3,,,
ENSG00000113209,PCDHB5,,,
ENSG00000113231,PDE8B,,,
ENSG00000113240,CLK4,,,
ENSG00000113263,ITK,,,
ENSG00000113269,RNF130,,,
ENSG00000113272,THG1L,,,
ENSG00000113273,ARSB,,,
ENSG00000113296,THBS4,,,
ENSG00000113312,TTC1,,,
ENSG00000113318,MSH3,,,
ENSG00000113319,RASGRF2,,,
ENSG00000113328,CCNG1,,,
ENSG00000113356,POLR3G,,,
ENSG00000113361,CDH6,,,
ENSG00000113368,LMNB1,,,
ENSG00000113369,ARRDC3,,,
ENSG00000113387,SUB1,,,
ENSG00000113389,NPR3,,,
ENSG00000113396,SLC27A6,,,
ENSG00000113407,TARS1,,,
ENSG00000113441,LNPEP,,,
ENSG00000113448,PDE4D,,,
ENSG00000113460,BRIX1,,,
ENSG00000113494,PRLR,,,
ENSG00000113504,SLC12A7,,,
ENSG00000113522,RAD50,,,
ENSG00000113532,ST8SIA4,,,
ENSG00000113552,GNPDA1,,,
ENSG00000113555,PCDH12,,,
ENSG00000113578,FGF1,,,
ENSG00000113580,NR3C1,,,
ENSG00000113583,C5orf15,,,
ENSG00000113593,PPWD1,,,
ENSG00000113594,LIFR,,,
ENSG00000113595,TRIM23,,,
ENSG00000113597,TRAPPC13,,,
ENSG00000113615,SEC24A,,,
ENSG00000113638,TTC33,,,
ENSG00000113643,RARS1,,,
ENSG00000113645,WWC1,,,
ENSG00000113649,TCERG1,,,
ENSG00000113657,DPYSL3,,,
ENSG00000113658,SMAD5,,,
ENSG00000113721,PDGFRB,,,
ENSG00000113732,ATP6V0E1,,,
ENSG00000113734,BNIP1,,,
ENSG00000113739,STC2,,,
ENSG00000113749,HRH2,,,
ENSG00000113758,DBN1,,,
ENSG00000113805,CNTN3,,,
ENSG00000113810,SMC4,,,
ENSG00000113811,SELENOK,,,
ENSG00000113851,CRBN,,,
ENSG00000113916,BCL6,,,
ENSG00000113924,HGD,,,
ENSG00000113966,ARL6,,,
ENSG00000113971,NPHP3,,,
ENSG00000114013,CD86,,,
ENSG00000114019,AMOTL2,,,
ENSG00000114021,NIT2,,,
ENSG00000114023,FAM162A,,,
ENSG00000114054,PCCB,,,
ENSG00000114107,CEP70,,,
ENSG00000114115,RBP1,,,
ENSG00000114120,SLC25A36,,,
ENSG00000114127,XRN1,,,
ENSG00000114166,KAT2B,,,
ENSG00000114200,BCHE,,,
ENSG00000114251,WNT5A,,,
ENSG00000114268,PFKFB4,,,
ENSG00000114270,COL7A1,,,
ENSG00000114279,FGF12,,,
ENSG00000114315,HES1,,,
ENSG00000114346,ECT2,,,
ENSG00000114353,GNAI2,,,
ENSG00000114374,USP9Y,,,
ENSG00000114378,HYAL1,,,
ENSG00000114383,TUSC2,,,
ENSG00000114388,NPRL2,,,
ENSG00000114391,RPL24,,,
ENSG00000114395,CYB561D2,,,
ENSG00000114405,C3orf14,,,
ENSG00000114416,FXR1,,,
ENSG00000114423,CBLB,,,
ENSG00000114446,IFT57,,,
ENSG00000114450,GNB4,,,
ENSG00000114503,NCBP2,,,
ENSG00000114529,C3orf52,,,
ENSG00000114541,FRMD4B,,,
ENSG00000114544,SLC41A3,,,
ENSG00000114547,ROPN1B,,,
ENSG00000114554,PLXNA1,,,
ENSG00000114573,ATP6V1A,,,
ENSG00000114631,PODXL2,,,
ENSG00000114638,UPK1B,,,
ENSG00000114646,CSPG5,,,
ENSG00000114670,NEK11,,,
ENSG00000114698,PLSCR4,,,
ENSG00000114737,CISH,,,
ENSG00000114739,ACVR2B,,,
ENSG00000114757,PEX5L,,,
ENSG00000114767,RRP9,,,
ENSG00000114770,ABCC5,,,
ENSG00000114771,AADAC,,,
ENSG00000114784,EIF1B,,,
ENSG00000114790,ARHGEF26,,,
ENSG00000114796,KLHL24,,,
ENSG00000114812,VIPR1,,,
ENSG00000114841,DNAH1,,,
ENSG00000114850,SSR3,,,
ENSG00000114853,ZBTB47,,,
ENSG00000114854,TNNC1,,,
ENSG00000114857,NKTR,,,
ENSG00000114861,FOXP1,,,
ENSG00000114867,EIF4G1,,,
ENSG00000114902,SPCS1,,,
ENSG00000114933,INO80D,,,
ENSG00000114942,EEF1B2,,,
ENSG00000114948,ADAM23,,,
ENSG00000114956,DGUOK,,,
ENSG00000114993,RTKN,,,
ENSG00000114999,TTL,,,
ENSG00000115008,IL1A,,,
ENSG00000115009,CCL20,,,
ENSG00000115041,KCNIP3,,,
ENSG00000115053,NCL,,,
ENSG00000115085,ZAP70,,,
ENSG00000115107,STEAP3,,,
ENSG00000115109,EPB41L5,,,
ENSG00000115112,TFCP2L1,,,
ENSG00000115128,SF3B6,,,
ENSG00000115129,TP53I3,,,
ENSG00000115137,DNAJC27,,,
ENSG00000115138,POMC,,,
ENSG00000115159,GPD2,,,
ENSG00000115163,CENPA,,,
ENSG00000115165,CYTIP,,,
ENSG00000115170,ACVR1,,,
ENSG00000115183,TANC1,,,
ENSG00000115204,MPV17,,,
ENSG00000115221,ITGB6,,,
ENSG00000115226,FNDC4,,,
ENSG00000115232,ITGA4,,,
ENSG00000115252,PDE1A,,,
ENSG00000115267,IFIH1,,,
ENSG00000115271,GCA,,,
ENSG00000115274,INO80B,,,
ENSG00000115275,MOGS,,,
ENSG00000115289,PCGF1,,,
ENSG00000115295,CLIP4,,,
ENSG00000115306,SPTBN1,,,
ENSG00000115310,RTN4,,,
ENSG00000115318,LOXL3,,,
ENSG00000115325,DOK1,,,
ENSG00000115339,GALNT3,,,
ENSG00000115350,POLE4,,,
ENSG00000115353,TACR1,,,
ENSG00000115355,CCDC88A,,,
ENSG00000115361,ACADL,,,
ENSG00000115363,EVA1A,,,
ENSG00000115380,EFEMP1,,,
ENSG00000115392,FANCL,,,
ENSG00000115414,FN1,,,
ENSG00000115415,STAT1,,,
ENSG00000115419,GLS,,,
ENSG00000115423,DNAH6,,,
ENSG00000115425,PECR,,,
ENSG00000115457,IGFBP2,,,
ENSG00000115459,ELMOD3,,,
ENSG00000115461,IGFBP5,,,
ENSG00000115464,USP34,,,
ENSG00000115468,EFHD1,,,
ENSG00000115474,KCNJ13,,,
ENSG00000115484,CCT4,,,
ENSG00000115504,EHBP1,,,
ENSG00000115514,TXNDC9,,,
ENSG00000115520,COQ10B,,,
ENSG00000115523,GNLY,,,
ENSG00000115525,ST3GAL5,,,
ENSG00000115526,CHST10,,,
ENSG00000115539,PDCL3,,,
ENSG00000115541,HSPE1,,,
ENSG00000115548,KDM3A,,,
ENSG00000115556,PLCD4,,,
ENSG00000115568,ZNF142,,,
ENSG00000115590,IL1R2,,,
ENSG00000115594,IL1R1,,,
ENSG00000115598,IL1RL2,,,
ENSG00000115602,IL1RL1,,,
ENSG00000115604,IL18R1,,,
ENSG00000115616,SLC9A2,,,
ENSG00000115641,FHL2,,,
ENSG00000115648,MLPH,,,
ENSG00000115685,PPP1R7,,,
ENSG00000115687,PASK,,,
ENSG00000115738,ID2,,,
ENSG00000115756,HPCAL1,,,
ENSG00000115758,ODC1,,,
ENSG00000115762,PLEKHB2,,,
ENSG00000115816,CEBPZ,,,
ENSG00000115825,PRKD3,,,
ENSG00000115828,QPCT,,,
ENSG00000115841,RMDN2,,,
ENSG00000115884,SDC1,,,
ENSG00000115896,PLCL1,,,
ENSG00000115902,SLC1A4,,,
ENSG00000115904,SOS1,,,
ENSG00000115919,KYNU,,,
ENSG00000115935,WIPF1,,,
ENSG00000115944,COX7A2L,,,
ENSG00000115946,PNO1,,,
ENSG00000115947,ORC4,,,
ENSG00000115956,PLEK,,,
ENSG00000115963,RND3,,,
ENSG00000115970,THADA,,,
ENSG00000115977,AAK1,,,
ENSG00000115993,TRAK2,,,
ENSG00000116001,TIA1,,,
ENSG00000116016,EPAS1,,,
ENSG00000116030,SUMO1,,,
ENSG00000116031,CD207,,,
ENSG00000116039,ATP6V1B1,,,
ENSG00000116096,SPR,,,
ENSG00000116106,EPHA4,,,
ENSG00000116117,PARD3B,,,
ENSG00000118004,COLEC11,,,
ENSG00000118007,STAG1,,,
ENSG00000118242,MREG,,,
ENSG00000118257,NRP2,,,
ENSG00000118263,KLF7,,,
ENSG00000118322,ATP10B,,,
ENSG00000118402,ELOVL4,,,
ENSG00000118407,FILIP1,,,
ENSG00000118418,HMGN3,,,
ENSG00000118420,UBE3D,,,
ENSG00000118432,CNR1,,,
ENSG00000118482,PHF3,,,
ENSG00000118495,PLAGL1,,,
ENSG00000118496,FBXO30,,,
ENSG00000118503,TNFAIP3,,,
ENSG00000118507,AKAP7,,,
ENSG00000118508,RAB32,,,
ENSG00000118515,SGK1,,,
ENSG00000118518,RNF146,,,
ENSG00000118520,ARG1,,,
ENSG00000118523,CCN2,,,
ENSG00000118640,VAMP8,,,
ENSG00000118705,RPN2,,,
ENSG00000118707,TGIF2,,,
ENSG00000118762,PKD2,,,
ENSG00000118777,ABCG2,,,
ENSG00000118785,SPP1,,,
ENSG00000118849,RARRES1,,,
ENSG00000118855,MFSD1,,,
ENSG00000118965,WDR35,,,
ENSG00000118985,ELL2,,,
ENSG00000118997,DNAH7,,,
ENSG00000119013,NDUFB3,,,
ENSG00000119041,GTF3C3,,,
ENSG00000119042,SATB2,,,
ENSG00000119121,TRPM6,,,
ENSG00000119125,GDA,,,
ENSG00000119138,KLF9,,,
ENSG00000119139,TJP2,,,
ENSG00000119185,ITGB1BP1,,,
ENSG00000119326,CTNNAL1,,,
ENSG00000119328,ABITRAM,,,
ENSG00000119333,DYNC2I2,,,
ENSG00000119397,CNTRL,,,
ENSG00000119403,PHF19,,,
ENSG00000119408,NEK6,,,
ENSG00000119411,BSPRY,,,
ENSG00000119421,NDUFA8,,,
ENSG00000119431,HDHD3,,,
ENSG00000119457,SLC46A2,,,
ENSG00000119471,HSDL2,,,
ENSG00000119508,NR4A3,,,
ENSG00000119509,INVS,,,
ENSG00000119522,DENND1A,,,
ENSG00000119729,RHOQ,,,
ENSG00000119771,KLHL29,,,
ENSG00000119772,DNMT3A,,,
ENSG00000119777,TMEM214,,,
ENSG00000119778,ATAD2B,,,
ENSG00000119787,ATL2,,,
ENSG00000119862,LGALSL,,,
ENSG00000119865,CNRIP1,,,
ENSG00000119866,BCL11A,,,
ENSG00000119899,SLC17A5,,,
ENSG00000119900,OGFRL1,,,
ENSG00000120129,DUSP1,,,
ENSG00000120149,MSX2,,,
ENSG00000120156,TEK,,,
ENSG00000120158,RCL1,,,
ENSG00000120159,CAAP1,,,
ENSG00000120162,MOB3B,,,
ENSG00000120215,MLANA,,,
ENSG00000120217,CD274,,,
ENSG00000120251,GRIA2,,,
ENSG00000120254,MTHFD1L,,,
ENSG00000120256,LRP11,,,
ENSG00000120262,CCDC170,,,
ENSG00000120265,PCMT1,,,
ENSG00000120278,PLEKHG1,,,
ENSG00000120279,MYCT1,,,
ENSG00000120280,TASL,,,
ENSG00000120306,CYSTM1,,,
ENSG00000120318,ARAP3,,,
ENSG00000120327,PCDHB14,,,
ENSG00000120437,ACAT2,,,
ENSG00000120509,PDZD11,,,
ENSG00000120519,SLC10A7,,,
ENSG00000120526,NUDCD1,,,
ENSG00000120708,TGFBI,,,
ENSG00000120738,EGR1,,,
ENSG00000120875,DUSP4,,,
ENSG00000120885,CLU,,,
ENSG00000120889,TNFRSF10B,,,
ENSG00000120896,SORBS3,,,
ENSG00000120899,PTK2B,,,
ENSG00000120913,PDLIM2,,,
ENSG00000120915,EPHX2,,,
ENSG00000120992,LYPLA1,,,
ENSG00000121005,CRISPLD1,,,
ENSG00000121039,RDH10,,,
ENSG00000121152,NCAPH,,,
ENSG00000121207,LRAT,,,
ENSG00000121413,ZSCAN18,,,
ENSG00000121440,PDZRN3,,,
ENSG00000121552,CSTA,,,
ENSG00000121716,PILRB,,,
ENSG00000121797,CCRL2,,,
ENSG00000121807,CCR2,,,
ENSG00000121858,TNFSF10,,,
ENSG00000121879,PIK3CA,,,
ENSG00000121897,LIAS,,,
ENSG00000121966,CXCR4,,,
ENSG00000121988,ZRANB3,,,
ENSG00000121989,ACVR2A,,,
ENSG00000122008,POLK,,,
ENSG00000122012,SV2C,,,
ENSG00000122121,XPNPEP2,,,
ENSG00000122122,SASH3,,,
ENSG00000122133,PAEP,,,
ENSG00000122140,MRPS2,,,
ENSG00000122507,BBS9,,,
ENSG00000122515,ZMIZ2,,,
ENSG00000122545,SEPTIN7,,,
ENSG00000122547,EEPD1,,,
ENSG00000122565,CBX3,,,
ENSG00000122574,WIPF3,,,
ENSG00000122591,FAM126A,,,
ENSG00000122641,INHBA,,,
ENSG00000122642,FKBP9,,,
ENSG00000122643,NT5C3A,,,
ENSG00000122644,ARL4A,,,
ENSG00000122678,POLM,,,
ENSG00000122679,RAMP3,,,
ENSG00000122691,TWIST1,,,
ENSG00000122694,GLIPR2,,,
ENSG00000122705,CLTA,,,
ENSG00000122707,RECK,,,
ENSG00000122729,ACO1,,,
ENSG00000122733,PHF24,,,
ENSG00000122778,KIAA1549,,,
ENSG00000122786,CALD1,,,
ENSG00000122824,NUDT10,,,
ENSG00000123119,NECAB1,,,
ENSG00000123130,ACOT9,,,
ENSG00000123131,PRDX4,,,
ENSG00000123219,CENPK,,,
ENSG00000123485,HJURP,,,
ENSG00000123500,COL10A1,,,
ENSG00000123505,AMD1,,,
ENSG00000123545,NDUFAF4,,,
ENSG00000123552,USP45,,,
ENSG00000123560,PLP1,,,
ENSG00000123562,MORF4L2,,,
ENSG00000123570,RAB9B,,,
ENSG00000123595,RAB9A,,,
ENSG00000123607,TTC21B,,,
ENSG00000123609,NMI,,,
ENSG00000123610,TNFAIP6,,,
ENSG00000123636,BAZ2B,,,
ENSG00000123643,SLC36A1,,,
ENSG00000123933,MXD4,,,
ENSG00000123975,CKS2,,,
ENSG00000123983,ACSL3,,,
ENSG00000123989,CHPF,,,
ENSG00000124006,OBSL1,,,
ENSG00000124098,FAM210B,,,
ENSG00000124102,PI3,,,
ENSG00000124104,SNX21,,,
